date,day,confirmed,recovered,deaths,removed,infected,susceptible,new_confirmed,new_removed,exposed,model_susceptible,model_exposed,model_infected,model_removed,model_confirmed,beta,sigma,gamma
2020-09-29,212,76258.0,55371.0,491.0,55862.0,20396.0,29060550.0,1513.0,741.0,6957.0,29060635.90499237,6976.944706940861,20262.05005483767,55874.10024585107,76136.15030068874,0.08049111165004443,0.2,0.052167091586585605
2020-09-30,213,77817.0,56428.0,498.0,56926.0,20891.0,29058991.0,1559.0,1064.0,7203.0,29058899.096209455,7192.61093886925,20738.487471543776,56934.805380132784,77673.29285167655,0.10293155038180875,0.2,0.046527212675314726
2020-10-01,214,79728.0,57389.0,509.0,57898.0,21830.0,29057080.0,1911.0,972.0,7907.0,29056820.495751977,7865.342895674668,21415.383993159678,57909.77735918891,79325.16135234859,0.1254187715422302,0.2,0.15199267063673844
2020-10-02,215,82450.0,60696.0,520.0,61216.0,21234.0,29054358.0,2722.0,3318.0,9056.0,29054448.8868364,8855.461388574367,20315.161032752614,61095.49074227407,81410.6517750267,0.12185749510049546,0.2,0.09663746821135914
2020-10-03,216,84570.0,62740.0,528.0,63268.0,21302.0,29052238.0,2120.0,2052.0,9825.0,29051789.229875065,9742.294931578814,21073.474912058686,63259.00028129846,84332.47519335715,0.12735302581244817,0.2,0.06271711576377804
2020-10-04,217,86823.0,64069.0,535.0,64604.0,22219.0,29049985.0,2253.0,1336.0,10565.0,29049491.0046274,10535.04603525043,21982.143668169065,64624.8056691801,86606.94933734917,0.13515227070507338,0.2,0.051847517890094064
2020-10-05,218,89263.0,65202.0,554.0,65756.0,23507.0,29047545.0,2440.0,1152.0,11446.0,29046923.6656003,11426.581609338997,23240.782494492545,65781.97029586729,89022.75279035984,0.08232136914852013,0.2,0.09992768111626324
2020-10-06,219,90814.0,67542.0,563.0,68105.0,22709.0,29045994.0,1551.0,2349.0,11086.0,29045619.152447797,11116.57216649188,23417.279599403155,68100.99578630934,91518.2753857125,0.1296126622928405,0.2,0.0502443964947818
2020-10-07,220,94253.0,68668.0,578.0,69246.0,25007.0,29042555.0,3439.0,1141.0,11803.0,29042988.533842828,11802.617319735353,23829.075640298277,69273.7731971401,93102.84883743837,0.18473001551736656,0.2,0.10744991402407326
2020-10-08,221,98617.0,71343.0,590.0,71933.0,26684.0,29038191.0,4364.0,2687.0,14047.0,29037967.14429224,13821.251375927715,24899.16392943305,71923.44040240016,96822.60433183321,0.09834665702016368,0.2,0.06333383300854445
2020-10-09,222,100676.0,73023.0,600.0,73623.0,27053.0,29036132.0,2059.0,1690.0,13853.0,29035522.506769463,13920.887496987361,27754.219106250162,73657.38662729929,101411.60573354946,0.19802278296335785,0.2,0.04594684508187632
2020-10-10,223,105684.0,74252.0,614.0,74866.0,30818.0,29031124.0,5008.0,1243.0,16421.0,29030629.12869143,16334.492570631905,28793.009595768024,74904.36914217037,103697.37873793839,0.12389021647238589,0.2,0.05107404763449932
2020-10-11,224,107755.0,75804.0,636.0,76440.0,31315.0,29029053.0,2071.0,1574.0,16941.0,29027214.061161935,16991.346398365647,32539.733705021903,76483.85873467833,109023.59243970024,0.12808666064543764,0.2,0.04732556282931503
2020-10-12,225,111802.0,77277.0,645.0,77922.0,33880.0,29025006.0,4047.0,1482.0,17549.0,29024934.67578398,17606.45664206092,33240.469178273626,77967.39839568417,111207.8675739578,0.08005333876483277,0.2,0.04489374262101535
2020-10-13,226,115358.0,78780.0,663.0,79443.0,35915.0,29021450.0,3556.0,1521.0,16741.0,29022228.117826145,16887.917575551626,35755.058689796904,79485.90590850753,115240.96459830443,0.10978171554136139,0.2,0.06086593345398859
2020-10-14,227,117996.0,80954.0,675.0,81629.0,36367.0,29018812.0,2638.0,2186.0,17320.0,29017458.71438282,17325.804504453517,37099.65630594098,81664.8248067839,118764.48111272488,0.06087843233451782,0.2,0.09852338658674073
2020-10-15,228,121745.0,84518.0,694.0,85212.0,36533.0,29015063.0,3749.0,3583.0,16061.0,29016612.933714837,16173.347689431543,36139.22514311968,85202.49345261112,121341.7185957308,0.15209309081730896,0.2,0.09698081186872143
2020-10-16,229,126137.0,88040.0,715.0,88755.0,37382.0,29010671.0,4392.0,3543.0,18382.0,29009543.80266716,18151.590430022396,36427.23688285973,88746.3700199576,125173.60690281732,0.0751313095203907,0.2,0.04847252688459686
2020-10-17,230,129304.0,89840.0,727.0,90567.0,38737.0,29007504.0,3167.0,1812.0,17502.0,29007808.091375757,17646.693698344352,39125.02739609766,90610.18752980078,129735.21492589844,0.07484488813234554,0.2,0.06035573224565661
2020-10-18,231,132246.0,92166.0,739.0,92905.0,39341.0,29004562.0,2942.0,2338.0,16888.0,29004576.67120122,16983.826480881347,39811.230112725534,92938.27220517008,132749.50231789562,0.11566184551182943,0.2,0.059810375943671994
2020-10-19,232,136036.0,94501.0,757.0,95258.0,40778.0,29000772.0,3790.0,2353.0,18040.0,28999970.69060507,17989.930297007853,40445.134006783446,95290.24509113871,135735.37909792215,0.07273155029672357,0.2,0.051890725391142284
2020-10-20,233,139129.0,96609.0,765.0,97374.0,41755.0,28997679.0,3093.0,2116.0,17384.0,28997768.491432168,17493.66925158456,42174.806370988605,97411.03294525945,139585.83931624805,0.11617682850174735,0.2,0.07237456592024907
2020-10-21,234,144872.0,99605.0,791.0,100396.0,44476.0,28991936.0,5743.0,3022.0,18735.0,28992821.035154123,18636.75304560529,42319.075126061856,100415.13667421178,142734.21180027362,0.09528897037890746,0.2,0.07275834157747998
2020-10-22,235,148509.0,102820.0,812.0,103632.0,44877.0,28988299.0,3637.0,3236.0,19205.0,28987694.2399563,19184.177144230805,45013.3446404687,103651.23825899922,148664.5828994679,0.1209005574356513,0.2,0.059830202553646634
2020-10-23,236,153008.0,105488.0,829.0,106317.0,46691.0,28983800.0,4499.0,2685.0,20762.0,28982827.38232703,20685.16513469934,46146.57774299961,106353.87479526848,152500.4525382681,0.055707933210767654,0.2,0.06123235741363432
2020-10-24,237,155233.0,108334.0,842.0,109176.0,46057.0,28981575.0,2225.0,2859.0,19197.0,28981180.27058374,19373.836640829533,47804.03890461777,109211.85387081254,157015.89277543031,0.07863506979516466,0.2,0.07254054758234361
2020-10-25,238,158089.0,111670.0,847.0,112517.0,45572.0,28978719.0,2856.0,3341.0,18960.0,28977954.348173987,18999.285120784698,46517.22951234776,112534.13719288178,159051.36670522954,0.0,0.2,0.08821206003686474
2020-10-26,239,159830.0,115675.0,862.0,116537.0,43293.0,28976978.0,1741.0,4020.0,14958.0,28978719.0,15523.184000000001,45008.9296167323,116516.8863832677,161525.816,0.0,0.2,0.0734991800060056
2020-10-27,240,160400.0,118843.0,876.0,119719.0,40681.0,28976408.0,570.0,3182.0,11891.0,28976978.0,12246.6132,42836.043840539416,119705.34295946058,162541.3868,0.0,0.2,0.07354784788967823
2020-10-28,241,162354.0,121824.0,887.0,122711.0,39643.0,28974454.0,1954.0,2992.0,9346.0,28976408.0,9735.558066666666,39871.90223356934,122683.53969976399,162555.44193333332,0.05094096428114037,0.2,0.07706278535933204
2020-10-29,242,164718.0,124862.0,904.0,125766.0,38952.0,28972090.0,2364.0,3055.0,9485.0,28972474.952502653,9444.68401995455,38512.60927302314,125721.75420436835,164234.36347739148,0.06604393253800678,0.2,0.10556582460464162
2020-10-30,243,168235.0,128958.0,920.0,129878.0,38357.0,28968573.0,3517.0,4112.0,10146.0,28969601.088652875,10019.410465930472,36905.38943505717,129767.11144613744,166672.5008811946,0.07332270335760101,0.2,0.059467633026566206
2020-10-31,244,170743.0,131222.0,937.0,132159.0,38584.0,28966065.0,2508.0,2281.0,10913.0,28965784.20146688,10834.243697472843,38182.483069862916,132153.07176578426,170335.55483564717,0.11566327820305643,0.2,0.09441737507775244
2020-11-01,245,173567.0,134842.0,960.0,135802.0,37765.0,28963241.0,2824.0,3643.0,13167.0,28961702.269035395,12886.780772027238,37390.336052436876,135741.61414014144,173131.9501925783,0.0962279333501328,0.2,0.0840460744075202
2020-11-02,246,176500.0,137992.0,984.0,138976.0,37524.0,28960308.0,2933.0,3174.0,14146.0,28959651.110540647,14033.249134936652,37334.22349855021,138956.41682586697,176290.64032441718,0.09596561154950041,0.2,0.08426606971538216
2020-11-03,247,179614.0,141134.0,1004.0,142138.0,37476.0,28957194.0,3114.0,3162.0,14896.0,28956742.265489034,14813.162134135673,37272.27435295432,142126.29802387644,179398.57237683077,0.07440466000380343,0.2,0.10337282527484257
2020-11-04,248,182923.0,144978.0,1034.0,146012.0,36911.0,28953885.0,3309.0,3874.0,14688.0,28954455.417170633,14676.937663162911,36605.061307318334,145966.58385888507,182571.6451662034,0.09489283714146832,0.2,0.09341388745902306
2020-11-05,249,185974.0,148408.0,1052.0,149460.0,36514.0,28950834.0,3051.0,3448.0,15231.0,28950426.395946674,15159.557457839024,36471.63187376905,149438.41472171884,185910.0465954879,0.0863042713156117,0.2,0.12373336254587282
2020-11-06,250,188883.0,152908.0,1070.0,153978.0,34905.0,28947925.0,2909.0,4518.0,15316.0,28947763.413648997,15251.289510410572,35133.52113987669,153890.77570071587,189024.29684059255,0.08314031399005209,0.2,0.06368715083798883
2020-11-07,251,191636.0,155114.0,1087.0,156201.0,35435.0,28945172.0,2753.0,2223.0,15136.0,28945008.38641485,15184.146737839932,35704.591068235604,156226.87577907706,191931.46684731267,0.07755822527149243,0.2,0.07994920276562721
2020-11-08,252,194453.0,157926.0,1108.0,159034.0,35419.0,28942355.0,2817.0,2833.0,14839.0,28942435.34334826,14872.858125649287,35594.96451271812,159040.8340133725,194635.79852609063,0.06337788201623189,0.2,0.05127191620316779
2020-11-09,253,197024.0,159724.0,1126.0,160850.0,36174.0,28939784.0,2571.0,1816.0,14101.0,28940091.057962857,14202.085828344167,36475.97803793691,160877.8781708633,197353.8562088002,0.06972564743874929,0.2,0.024188643777298614
2020-11-10,254,199760.0,160577.0,1148.0,161725.0,38035.0,28937048.0,2736.0,875.0,13786.0,28937212.706239197,13877.403504710983,38070.76555676097,161748.12469932903,199818.89025609,0.06399070758286023,0.2,0.0444853424477455
2020-11-11,255,202329.0,162243.0,1174.0,163417.0,38912.0,28934479.0,2569.0,1692.0,13446.0,28934598.192733027,13508.377877127077,39047.53225026972,163439.89713957589,202487.4293898456,0.0478549246643325,0.2,0.06075246710526316
2020-11-12,256,204242.0,164592.0,1189.0,165781.0,38461.0,28932566.0,1913.0,2364.0,12606.0,28932623.524241626,12690.54449011952,39150.8323391211,165789.09892913295,204939.93126825406,0.04752902776877308,0.2,0.09230129221809105
2020-11-13,257,206353.0,168129.0,1202.0,169331.0,37022.0,28930455.0,2111.0,3550.0,11900.0,28930775.45189902,11943.036064590651,37412.615574637835,169282.89646175195,206695.5120363898,0.04774236760872185,0.2,0.06795959159418724
2020-11-14,258,208299.0,170632.0,1215.0,171847.0,36452.0,28928509.0,1946.0,2516.0,11275.0,28928704.128709365,11329.66620034115,36833.04812515324,171841.15696513964,208674.20509029287,0.027520346562571858,0.2,0.07692307692307693
2020-11-15,259,209776.0,173430.0,1221.0,174651.0,35125.0,28927032.0,1477.0,2804.0,10016.0,28927521.39928827,10126.050856772079,35808.148583006194,174627.40127195048,210435.54985495668,0.018100424213975553,0.2,0.08378647686832741
2020-11-16,260,210973.0,176364.0,1230.0,177594.0,33379.0,28925835.0,1197.0,2943.0,8644.0,28926409.786007512,8764.089182365493,34097.99129555203,177552.1335145698,211650.12481012184,0.009590398181926621,0.2,0.08673117828574853
2020-11-17,261,211475.0,179242.0,1247.0,180489.0,30986.0,28925333.0,502.0,2895.0,7233.0,28925523.012915123,7359.716829912097,32133.207694683224,180436.06256028137,212569.2702549646,0.02527867696445607,0.2,0.11456786936035629
2020-11-18,262,212917.0,182780.0,1259.0,184039.0,28878.0,28923891.0,1442.0,3550.0,6564.0,28924581.350001816,6602.3627449196765,28936.712968800075,183920.5742844658,212857.28725326588,0.05127154291990288,0.2,0.09955675600803379
2020-11-19,263,215020.0,185638.0,1276.0,186914.0,28106.0,28921788.0,2103.0,2875.0,6721.0,28922459.49184244,6670.443329196625,27402.89623425775,186839.16859410435,214242.0648283621,0.0649566947092454,0.2,0.19163168006831283
2020-11-20,264,216965.0,191002.0,1298.0,192300.0,24665.0,28919843.0,1945.0,5386.0,7189.0,28920097.459772013,7031.2934684806805,24461.68228769901,191938.56447180768,216400.2467595067,0.07821469214075095,0.2,0.09446584228664098
2020-11-21,265,218639.0,193325.0,1305.0,194630.0,24009.0,28918169.0,1674.0,2330.0,7666.0,28917960.729666267,7590.872343646163,23854.906761096765,194590.4912289915,218445.39799008827,0.11331647129553932,0.2,0.23803573659877547
2020-11-22,266,220308.0,199024.0,1321.0,200345.0,19963.0,28916500.0,1669.0,5715.0,8833.0,28915683.059341274,8523.180173198056,20376.016425960617,199891.74405956754,220267.76048552815,0.11632310796847495,0.2,0.15323348194159195
2020-11-23,267,222288.0,202067.0,1337.0,203404.0,18884.0,28914520.0,1980.0,3059.0,9371.0,28914264.677857682,9255.765628835195,18808.39747151792,203312.1590419657,222120.55651348364,0.08330873421078376,0.2,0.14906799406905316
2020-11-24,268,224078.0,204858.0,1361.0,206219.0,17859.0,28912730.0,1790.0,2815.0,9058.0,28912996.710131224,9051.81961267185,17979.753668529895,206150.71658757498,224130.47025610486,0.10239450263401462,0.2,0.1773895514866454
2020-11-25,269,226026.0,207998.0,1389.0,209387.0,16639.0,28910782.0,1948.0,3168.0,9061.0,28910980.57646971,8999.705989919363,16612.41278249162,209273.30475788156,225885.71754037318,0.106130103425326,0.2,0.0877456577919346
2020-11-26,270,227640.0,209435.0,1412.0,210847.0,16793.0,28909168.0,1614.0,1460.0,9001.0,28909012.003166556,9023.283413493935,16971.839269951553,210861.87414999778,227833.71341994934,0.1100841466814138,0.2,0.0013696182933365093
2020-11-27,271,229343.0,209435.0,1435.0,210870.0,18473.0,28907465.0,1703.0,23.0,9035.0,28907236.55817377,9122.910261170407,18578.311389483573,210871.22017557643,229449.53156506,0.06585697880285815,0.2,0.09581551453472635
2020-11-28,272,230723.0,211186.0,1454.0,212640.0,18083.0,28906085.0,1380.0,1770.0,8435.0,28906258.06295611,8491.12935465698,18453.863061559783,212639.94462767293,231093.80768923272,0.06421473483213971,0.2,0.07902449814743129
2020-11-29,273,231978.0,212590.0,1479.0,214069.0,17909.0,28904830.0,1255.0,1429.0,7900.0,28904926.06547216,7956.594811435599,18282.708952087105,214077.63076431936,232360.33971640645,0.062252291613284605,0.2,0.10944217990954269
2020-11-30,274,233452.0,214521.0,1508.0,216029.0,17423.0,28903356.0,1474.0,1960.0,7426.0,28903736.250483967,7458.919357399892,17505.503203887558,216007.32695474406,233512.8301586316,0.0,0.2,0.1201859610859209
2020-12-01,275,233452.0,216594.0,1529.0,218123.0,15329.0,28903356.0,0.0,2094.0,5812.0,28903356.0,6079.913733333333,16715.72298807855,218082.3632785881,234798.08626666665,0.14818975015426927,0.2,0.10281166416595995
2020-12-02,276,236246.0,218161.0,1538.0,219699.0,16547.0,28900562.0,2794.0,1576.0,6903.0,28901127.204398256,6777.816678646643,15033.126831043888,219681.85209205208,234714.97892309597,0.08186276556273041,0.2,0.1283616365504321
2020-12-03,277,237589.0,220272.0,1551.0,221823.0,15766.0,28899219.0,1343.0,2124.0,6866.0,28899247.4944293,6842.225093108614,15844.226496514199,221777.05398107742,237621.28047759162,0.08890201979477459,0.2,0.10091335785868324
2020-12-04,278,238861.0,221847.0,1567.0,223414.0,15447.0,28897947.0,1272.0,1591.0,6883.0,28897838.08857392,6872.710697343644,15559.793181891566,223403.40754684352,238963.20072873507,0.06048158045150043,0.2,0.14345827668803005
2020-12-05,279,239885.0,224053.0,1577.0,225630.0,14255.0,28896923.0,1024.0,2216.0,6433.0,28897045.27707692,6451.853101105237,14623.33067460979,225570.53914736508,240193.86982197486,0.16852886162869968,0.2,0.12409680813749562
2020-12-06,280,240981.0,225805.0,1594.0,227399.0,13582.0,28895827.0,1096.0,1769.0,7529.0,28894573.69519404,7395.216774202908,13897.737681746956,227374.3503500088,241272.08803175576,0.0,0.2,0.12133706376085997
2020-12-07,281,241995.0,227433.0,1614.0,229047.0,12948.0,28894813.0,1014.0,1648.0,5749.0,28895827.0,6164.243266666666,13312.646506409195,229033.11022692412,242345.7567333333,0.09258234775409929,0.2,0.12696941612604262
2020-12-08,282,243377.0,229054.0,1637.0,230691.0,12686.0,28893431.0,1382.0,1644.0,5788.0,28893645.906105366,5764.025271607927,12486.053555094395,230661.01506793132,243147.06862302573,0.0748487581171638,0.2,0.11800409900677912
2020-12-09,283,244433.0,230537.0,1651.0,232188.0,12245.0,28892375.0,1056.0,1497.0,5572.0,28892502.037361667,5580.395268269742,12345.635099653862,232167.93227041038,244513.56737006424,0.10767339834355304,0.2,0.08787260106165783
2020-12-10,284,245650.0,231601.0,1663.0,233264.0,12386.0,28891158.0,1217.0,1076.0,5765.0,28891064.99739093,5749.365646455431,12299.470553196083,233266.1664094188,245565.6369626149,0.08964648507378736,0.2,0.10350395607944453
2020-12-11,285,246694.0,232872.0,1674.0,234546.0,12148.0,28890114.0,1044.0,1282.0,5713.0,28890062.712429736,5712.520486794913,12258.394438461099,234539.37264500937,246797.76708347048,0.08531237431913506,0.2,0.11310503786631544
2020-12-12,286,247593.0,234231.0,1689.0,235920.0,11673.0,28889215.0,899.0,1374.0,5598.0,28889096.159148116,5599.6312706367025,11918.234525880993,235906.97505536675,247825.20958124773,0.04904176956805942,0.2,0.12927268054484709
2020-12-13,287,248423.0,235731.0,1698.0,237429.0,10994.0,28888385.0,830.0,1509.0,5046.0,28888657.306634437,5088.421642124192,11257.594817582352,237402.67690585623,248660.27172343858,0.07102580147629288,0.2,0.07822448608331817
2020-12-14,288,249244.0,236573.0,1716.0,238289.0,10955.0,28887564.0,821.0,860.0,4811.0,28887606.198553067,4837.315495136929,11116.362892316403,238294.1230594794,249410.4859517958,0.06271816002451679,0.2,0.18347786398904609
2020-12-15,289,250180.0,238569.0,1730.0,240299.0,9881.0,28886628.0,936.0,2010.0,4530.0,28886914.043651145,4527.069865616693,9971.054778192687,240206.83170504644,250177.88648323913,0.06104434078805642,0.2,0.0013156563100900718
2020-12-16,290,250916.0,238569.0,1743.0,240312.0,10604.0,28885892.0,736.0,13.0,4222.0,28886003.55915023,4275.610851688687,10746.255050277925,240312.57494780383,251058.82999808175,0.06862187934856698,0.2,0.16974726518294983
2020-12-17,291,251692.0,240363.0,1749.0,242112.0,9580.0,28885116.0,776.0,1800.0,4099.0,28885201.64226687,4081.459912548954,9712.33229745282,242034.56552312872,251746.89782058154,0.08126567019776439,0.2,0.10908141962421712
2020-12-18,292,252474.0,241392.0,1765.0,243157.0,9317.0,28884334.0,782.0,1045.0,4051.0,28884353.091832567,4047.169288293227,9361.764580877112,243144.9742982621,252506.73887913921,0.07570157896920925,0.2,0.12740152409573896
2020-12-19,293,253184.0,242567.0,1777.0,244344.0,8840.0,28883624.0,710.0,1187.0,3940.0,28883648.638058633,3937.4387675185094,8952.40161193777,244320.52156191153,253272.9231738493,0.05021005542763437,0.2,0.1253393665158371
2020-12-20,294,253772.0,243664.0,1788.0,245452.0,8320.0,28883036.0,588.0,1108.0,3592.0,28883192.181752868,3616.931060007724,8507.482199867336,245431.40498725837,253938.8871871257,0.0878322980765489,0.2,0.13052884615384616
2020-12-21,295,254514.0,244743.0,1795.0,246538.0,7976.0,28882294.0,742.0,1086.0,3598.0,28882326.945373293,3583.071019895132,7974.975908723425,246515.0076980875,254489.9836068109,0.08418572486550083,0.2,0.12148946840521564
2020-12-22,296,255236.0,245709.0,1798.0,247507.0,7729.0,28881572.0,722.0,969.0,3544.0,28881638.557700288,3539.546276806003,7735.673073511975,247492.222949393,255227.89602290498,0.08742647742730089,0.2,0.12381938155000646
2020-12-23,297,255979.0,246661.0,1803.0,248464.0,7515.0,28880829.0,743.0,957.0,3505.0,28880912.65105806,3498.866984861911,7491.403515516768,248449.0784415604,255940.4819570772,0.08108495326066108,0.2,0.09900199600798404
2020-12-24,298,256592.0,247400.0,1808.0,249208.0,7384.0,28880216.0,613.0,744.0,3408.0,28880226.921441443,3415.2842063429584,7465.153430355219,249205.6409218574,256670.79435221263,0.09586044206142302,0.2,0.1218851570964247
2020-12-25,299,257200.0,248292.0,1816.0,250108.0,7092.0,28879608.0,608.0,900.0,3428.0,28879524.33354913,3416.8265330747067,7179.571873124904,250095.2680446697,257274.8399177946,0.06310641203084089,0.2,0.1188663282571912
2020-12-26,300,257700.0,249132.0,1819.0,250951.0,6749.0,28879108.0,500.0,843.0,3186.0,28879169.60619025,3203.7885978957684,6921.492527736931,250941.11268411885,257862.6052118558,0.05922884181069,0.2,0.10920136316491331
2020-12-27,301,258181.0,249863.0,1825.0,251688.0,6493.0,28878627.0,481.0,737.0,2945.0,28878715.06634366,2964.5112687171245,6632.493374839952,251681.92901277973,258314.42238761968,0.07847140092819409,0.2,0.11165870937933159
2020-12-28,302,258840.0,250581.0,1832.0,252413.0,6427.0,28877968.0,659.0,725.0,2861.0,28878127.309411332,2863.8948657986703,6356.4119385682425,252405.38378429943,258761.79572286765,0.10474253463201257,0.2,0.11498366267309787
